item_id,book_title,author,average_rating
85467,Athletic Development: The Art & Science of Functional Sports Conditioning,Vern Gambetta,4.11
85468,The Vern Mikkelsen Story: The Original Power Forward,John Egan,3
85469,Isaac Asimov Presents the Golden Years of Science Fiction: 36 Stories and Novellas,Isaac Asimov,4.38
85471,Isaac Asimov's Vampires,Gardner Dozois,3.64
85472,Dinosaurs,Various,3.74
85475,Our Planet Earth (Isaac Asimov's New Library of the Universe),Isaac Asimov,0
85477,Sexual Practices and the Medieval Church,Vern L. Bullough,3.71
85479,Sexual Attitudes: Myths and Realities,Vern L. Bullough,3.36
85480,"Philosophy, Science, and the Sovereignty of God",Vern Sheridan Poythress,3.88
85481,Redeeming Science: A God-Centered Approach,Vern Sheridan Poythress,4.04
85482,How Do Airplanes Fly?,Isaac Asimov,3.5
85483,Isaac Asimov's Detectives,Gardner Dozois,3.66
85484,Why Do Some People Wear Glasses?,Isaac Asimov,0
85485,"Intergalactic Empires (Wonderful Worlds of Science Fiction, #1)",Isaac Asimov,3.72
85486,Jupiter,Isaac Asimov,3.8
85487,Asimov's Guide to the Bible: The New Testament,Isaac Asimov,4.09
85488,Isaac Asimov's Solar System,Gardner Dozois,3.94
85489,Why Do People Come in Different Colors?,Isaac Asimov,3
85490,Not Guilty,Patricia MacDonald,3.92
85491,The Villa,Nora Roberts,3.97
85492,Neptune: the Farthest Giant (Isaac Asimov's library of the universe),Isaac Asimov,3.82
85493,The World's Space Programs (Isaac Asimov's library of the universe),Isaac Asimov,4.5
85494,"Chimera (Isaac Asimov's Robot Mystery, #2)",Mark W. Tiedemann,3.83
85495,"Isaac Asimov's Robots and Aliens 2 (Isaac Asimov's Robot City: Robots and Aliens, #3-4)",Robert Thurston,3.65
85496,"Isaac Asimov's Derec: The Robot City Manga, Vol. 1",Doug Murray,2.6
85498,How Does a TV Work?,Isaac Asimov,2
85500,Isaac Asimov's Ghosts,Gardner Dozois,3.31
85502,Isaac Asimov's Werewolves,Gardner Dozois,3.62
85504,"Inferno (Isaac Asimov's Caliban, #2)",Roger MacBride Allen,3.88
85505,"Rage (Alex Delaware, #19)",Jonathan Kellerman,3.85
85508,How Does a Cut Heal?,Isaac Asimov,0
85509,The Best Science Fiction of Isaac Asimov,Isaac Asimov,4.19
85510,Isaac Asimov Presents The Great SF Stories 4: 1942,Isaac Asimov,3.99
85512,The Quality of Mercy,Faye Kellerman,3.73
85513,Roman Republic,Isaac Asimov,4.2
85515,Prisoners of the Stars,Isaac Asimov,3.91
85517,Isaac Asimov's Utopias,Gardner Dozois,3.73
85518,The Sun/Solar System,Isaac Asimov,3.26
85520,"Warrior (Isaac Asimov's Robots in Time, #3)",William F. Wu,3.22
85522,The Letter of the Law,Tim Green,3.5
85531,Mythology and the Universe (Isaac Asimov's Library of the Universe),Isaac Asimov,3.82
85533,Limericks,Isaac Asimov,4.02
85534,"Changeling (Isaac Asimov's Robot City: Robots and Aliens, #1)",Stephen Leigh,3.97
85536,Aliens and Extraterrestrials: Are We Alone?,Isaac Asimov,4.2
85537,"Predator (Isaac Asimov's Robots in Time, #1)",William F. Wu,3.19
85539,Isaac Asimov's Camelot,Gardner Dozois,3.33
85541,Pluto and Charon,Isaac Asimov,3.6
85542,The Space Spotter's Guide (Isaac Asimov's Library of the Universe),Isaac Asimov,4.67
85544,"The Asimov Chronicles: Fifty Years of Isaac Asimov, Volume Five",Isaac Asimov,4.04
85545,Asimov's Galaxy,Isaac Asimov,4
85546,The Life and Death of Stars,Isaac Asimov,3.75
85547,Isaac Asimov Presents the Great Science Fiction 25,Isaac Asimov,3.96
85548,Isaac Asimov Presents The Great SF Stories 10: 1948,Isaac Asimov,4.06
85549,How Was the Universe Born? (Isaac Asimov's Library of the Universe),Isaac Asimov,3.71
85550,Isaac Asimov: The Foundations of Science Fiction,James E. Gunn,4.06
85551,The Birth and Death of Stars (Isaac Asimov's Library of the Universe),Isaac Asimov,3.76
85552,Atom: Journey Across the Subatomic Cosmos,Isaac Asimov,4.25
85553,"Marauder (Isaac Asimov's Robots In Time, #2)",William F. Wu,3.16
85555,The SFWA Grand Masters 2,Frederik Pohl,4.14
85557,Witches: Isaac Asimov's Magical World of Fantasy No 2,Isaac Asimov,3.62
85558,Why Do We Need Sleep?,Isaac Asimov,3.5
85559,Robots Et Extra Terrestres D'isaac Asimov. [1-2],Isaac Asimov,3.81
85560,Isaac Asimov: An Annotated Bibliography of the Asimov Collection at Boston University,Scott E. Green,0
85561,Exploring Outer Space (21st Century Library of the Universe),Isaac Asimov,3.92
85562,Isaac Asimov Audio Collection,Isaac Asimov,4.75
85564,Through Darkest America (Darkest and Dawn #1),Neal Barrett Jr.,3.84
85565,Isaac Asimov Presents The Great SF Stories 5 (1943),Isaac Asimov,3.93
85566,Saturn: The Ringed Beauty,Isaac Asimov,4.27
85567,Killing Spree,Kevin O'Brien,3.95
85570,The Fluorescent Light Glistens off Your Head,Scott Adams,4.19
85572,Dilbert's Guide to the Rest of Your Life: Dispatches from Cubicleland,Scott Adams,3.89
85573,Positive Attitude (Dilbert #29),Scott Adams,4.12
85574,"The Dilbert Principle: A Cubicle's-Eye View of Bosses, Meetings, Management Fads & Other Workplace Afflictions",Scott Adams,3.93
85576,"Stalemate (Eve Duncan, #7)",Iris Johansen,4.06
85577,Palestine: The Special Edition,Joe Sacco,4.2
85579,"Palestine, Vol. 2: In the Gaza Strip",Joe Sacco,4.29
85580,Joe Sacco,Monica Marshall,3.4
85583,Don't Stand Where the Comet is Assumed to Strike Oil,Scott Adams,4.16
85584,When Body Language Goes Bad,Scott Adams,4.02
85585,"I'm Not Anti-Business, I'm Anti-Idiot",Scott Adams,4
85586,What Do You Call a Sociopath in a Cubicle?,Scott Adams,4.02
85587,The Black Dahlia (L.A. Quartet #1),James Ellroy,3.76
85588,Barack Obama: In His Own Words,Barack Obama,3.78
85589,Excuse Me While I Wag,Scott Adams,4.05
85590,Journey to Cubeville,Scott Adams,4.04
85592,Final Victim,Stephen J. Cannell,3.75
85594,Dilbert Gives You the Business,Scott Adams,3.95
85595,Random Acts of Management,Scott Adams,4.06
85596,Seven Years of Highly Defective People: Scott Adams' Guided Tour of the Evolution of Dilbert,Scott Adams,4.14
85597,Don't Step in the Leadership (Dilbert #13),Scott Adams,4
85598,The Joy of Work: Dilbert's Guide to Finding Happiness at the Expense of Your Co-Workers,Scott Adams,3.93
85599,"Rules Of Prey (Lucas Davenport, #1)",John Sandford,4.11
85600,The Dilbert Future: Thriving on Stupidity in the 21st Century,Scott Adams,3.82
85604,The Trouble with Dilbert: How Corporate Culture Gets the Last Laugh,Norman Solomon,3.1
85605,"El principio de Dilbert: un auténtico repaso a jefes, reuniones inútiles, manías de gerente y demás achaques laborales",Scott Adams,3.93
85607,Casual Day Has Gone Too Far,Scott Adams,4.06
85608,Defending the Truth,Richard  Parrish,4
85609,Water for Elephants,Sara Gruen,4.09
85610,Capital Crimes,Jonathan Kellerman,3.49
85611,Ricochet,Sandra Brown,3.97
85612,"The Serpent on the Crown (Amelia Peabody, #17)",Elizabeth Peters,4.17
85613,"'Work Hard, Study...and Keep Out of Politics!': Adventures and Lessons from an Unexpected Public Life",James A. Baker III,3.78
85614,The Politics of Diplomacy,James A. Baker III,3.88
85615,The Nerve Center: Lessons in Governing from the White House Chiefs of Staff,Terry Sullivan,3.73
85619,James Casebere: The Spatial Uncanny,James Casebere,4.33
85621,The Other Sides of Paradise: Explorations Into the Religious Meanings of Domestic Space in Islam,Juan Eduardo Campo,5
85622,Tales of a Female Nomad: Living at Large in the World,Rita Golden Gelman,3.86
85624,Bacchylides: Complete Poems,Bacchylides,4
85625,"The Three Theban Plays: Oedipus the King, Oedipus at Colonus & Antigone",Sophocles,3.98
85627,Riding the Waves of Culture: Understanding Diversity in Global Business,Fons Trompenaars,3.82
85628,Elliott Wave Principle: Key to Market Behavior,A.J. Frost,3.84
85629,Escaping the Giant Wave,Peg Kehret,4.05
85630,The Bridal Wave: A Survival Guide to the Everyone-I-Know-Is-Getting-Married Years,Valerie Krause,3.14
85631,The Second Wave: Feminist Theoretical Writings,L. Nicholson,2
85632,To Rule the Waves: How the British Navy Shaped the Modern World,Arthur Herman,4.17
85633,Rebeca,Margarita Robleda,0
85634,All U Can Eat,Emma Holly,3.72
85635,Mansfield Park,Jane Austen,3.86
85637,My First 1000 Words: A Picture Wordbook,Thea Feldman,4.46
85640,Disney Learning Wonderful World of Animals,Donald Moore,4.77
85641,Disney Learning: Disney Princess Roll-A-Rama,Parke Godwin,0
85643,"1982, Janine",Alasdair Gray,4.1
85644,The Falklands War 1982,Duncan Anderson,3.61
85645,How To Rebuild Corvette Rolling Chassis 1963-1982,George McNicholl,0
85646,A Scriptural Index to the Hymnal 1982,Marion J. Hatchett,4
85647,The Hymnal 1982 Companion: Four Volumes,Raymond Glover,4.67
85648,Chilton's Nissan Stanza200 Sx240 Sx 1982 92 Repair Manual.,Chilton Automotive Books,4
85649,Corvette C3 Buyer's Guide 1968-1982,Richard Prince,3
85651,Tripmaster Monkey: His Fake Book,Maxine Hong Kingston,3.52
85653,"The Praxis (Dread Empire's Fall, #1)",Walter Jon Williams,3.82
85654,Conventions of War (Dread Empire's Fall #3),Walter Jon Williams,3.93
85655,The Empire Falls: Battle of Midway,Steve White,3.35
85656,"The Sundering (Dread Empire's Fall, #2)",Walter Jon Williams,3.88
85657,The Fall of the Roman Empire,Arther Ferrill,3.72
85658,"Ethnic Nationalism and the Fall of Empires: Central Europe, the Middle East and Russia, 1914-23",Aviel Roshwald,3.78
85659,Da Brudderhood of Zeeba Zeeba Eata: A Pearls Before Swine Collection,Stephan Pastis,4.44
85660,The Nursing Mother's Companion,Kathleen Huggins,4.11
85662,Understanding the Borderline Mother,Christine Ann Lawson,4.37
85663,A Mother for Choco,Keiko Kasza,4.37
85664,Not Your Mother's Slow Cooker Recipes for Two,Beth Hensperger,3.81
85665,Founding Mothers: The Women Who Raised Our Nation,Cokie Roberts,3.6
85667,Mother Knows Best: The Natural Way to Train Your Dog,Carol Lea Benjamin,4.02
85668,"Nursing Mother, Working Mother: The Essential Guide for Breastfeeding and Staying Close to Your Baby After You Return to Work",Gale Pryor,3.67
85670,Leaving Mother Lake: A Girlhood at the Edge of the World,Yang Erche Namu,3.92
85672,"Mother-Daughter Wisdom: Understanding the Crucial Link Between Mothers, Daughters, and Health",Christiane Northrup,4.18
85673,Mother Teresa: In My Own Words,Mother Teresa,4.32
85674,The Mother-in-Law Dance: Can Two Women Love the Same Man and Still Get Along?,Annie Chapman,3.63
85675,"Mother Angelica: The Remarkable Story of a Nun, Her Nerve, and a Network of Miracles",Raymond Arroyo,4.35
85676,The Mother of the Groom: Everything You Need to Know to Enjoy the Best Wedding Ever,Sharon Naylor,3.46
85677,Mother to Mother,Sindiwe Magona,3.47
85678,The Mother of all Pregnancy Books,Ann Douglas,3.8
85679,Mother Courage and Her Children,Bertolt Brecht,3.65
85681,Buddhism for Mothers: A Calm Approach to Caring for Yourself and Your Children,Sarah Napthali,4.23
85682,Grieving the Death of a Mother,Harold Ivan Smith,4.12
85683,Lose Your Mother: A Journey Along the Atlantic Slave Route,Saidiya Hartman,4.12
85684,Route 66: The Mother Road,Michael Wallis,4.01
85685,On Mother's Lap,Ann Herbert Scott,4.12
85686,Single Mothers by Choice: A Guidebook for Single Women Who Are Considering or Have Chosen Motherhood,Jane Mattes,3.79
85688,When You and Your Mother Can't Be Friends: Resolving the Most Complicated Relationship of Your Life,Victoria Secunda,3.96
85689,Our Mothers' War: American Women at Home and at the Front During World War II,Emily Yellin,4.09
85690,Art for Life: Authentic Instruction in Art Art for Life: Authentic Instruction in Art,Tom Anderson,3.71
85691,My Life in Art,Konstantin Stanislavski,4.21
85692,Your Life as Art,Robert Fritz,4.15
85693,The Godbearing Life: The Art of Soul Tending for Youth Ministry,Kenda Creasy Dean,4.12
85694,The Geometry of Art and Life,Matila Ghyka,4.09
85695,"The Public Life of the Arts in America: The Public Life of the Arts in America, Revised Edition",Margaret Jane Wyszomirski,3.5
85696,A Life in the Arts,Eric Maisel,3.67
85697,The Art of Possibility,Rosamund Stone Zander,4.03
85700,Modern Classics Modern Times Selected Non Fiction,Jean-Paul Sartre,3.64
85701,"The Age of Reason (The Roads to Freedom, #1)",Jean-Paul Sartre,3.98
85703,The After Journey: Getting Through the First Year,Laurie-Ann Weis,4.4
85704,The Mother of All Baby Books,Ann Douglas,3.78
85705,"Mother, Mother, I Want Another",Maria Polushkin Robbins,4.13
85706,"Urgent Message from Mother: Gather the Women, Save the World",Jean Shinoda Bolen,4.02
85707,My Mother/My Self: The Daughter's Search for Identity,Nancy Friday,3.71
85709,The Complete Single Mother: Reassuring Answers to Your Most Challenging Concerns,Andrea Engber,3.61
85710,The Mother's Almanac,Marguerite Kelly,4.48
85711,Mothering the New Mother: Women's Feelings  Needs After Childbirth: A Support and Resource Guide,Sally Placksin,4.01
85712,It's Her Wedding But I'll Cry If I Want to: A Survival Guide for the Mother of the Bride,Leslie Milk,4.26
85713,The Knot Guide for the Mother of the Bride,Carley Roney,3.61
85714,Mother Earth Spirituality: Native American Paths to Healing Ourselves and Our World,Ed McGaa,4.1
85715,Revolutionary Mothers: Women in the Struggle for America's Independence,Carol Berkin,3.81
85716,Reflections from a Mother's Heart: Your Life Story in Your Own Words,Jack Countryman,3.89
85717,Mother To Son: Shared Wisdom From the Heart,Melissa Harrison,4.32
85718,I Am My Mother's Daughter: Making Peace with Mom---Before It's Too Late,Iris Krasnow,3.63
85719,Mother Shock: Loving Every (Other) Minute of It,Andrea J. Buchanan,3.8
85720,Mother to Daughter,Melissa Harrison,4.32
85721,What Our Mothers Didn't Tell Us: Why Happiness Eludes the Modern Woman,Danielle Crittenden,3.68
85725,The Yoga Handbook: A Complete Step-by-Step Guide,Noa Belling,3.6
85726,Dead End on the Camino,Elyn Aviva,3
85727,Old Timers: The One That Got Away,Noa Schwartz,4
85728,In the Name of Sorrow and Hope,Noa Ben Artzi-Pelossof,3.88
85729,Noa Noa,Paul Gauguin,3.55
85730,Sabine's Notebook (Griffin & Sabine #2),Nick Bantock,4.18
85731,Griffin & Sabine - 6 Volume Deluxe Boxed Set,Nick Bantock,4.72
85733,Beach Road,James Patterson,3.82
85734,"Dead Ringer (Rosato & Associates, #8)",Lisa Scottoline,3.94
85735,"Atlantis Found (Dirk Pitt, #15)",Clive Cussler,3.99
85736,"White Death (NUMA Files, #4)",Clive Cussler,3.91
85737,"Treasure (Dirk Pitt, #9)",Clive Cussler,3.94
85738,"Dragon (Dirk Pitt, #10)",Clive Cussler,3.92
85739,By Possession (Medieval #1),Madeline Hunter,3.81
85740,Dirty Blonde,Lisa Scottoline,3.71
85743,Attitude  Your Most Priceless Possession (50 Minute Books),Elwood N. Chapman,3.75
85744,"Possession (Blood Ties, #2)",Jennifer Armintrout,3.8
85745,Howl on Trial: The Battle for Free Expression,Bill Morgan,4.04
85747,Howl (includes: Leashed #1; Moon #0.5),Jet Mykles,3.76
85748,Mars and Venus in the Bedroom: A Guide to Lasting Romance and Passion,John Gray,3.81
85749,Three Bedrooms In Chelsea,Liz Ireland,3.31
85750,Ghosts in the Bedroom: A Guide for the Partners of Incest Survivors,Ken Graber,3.79
85751,Behind the Bedroom Wall,Laura E. Williams,3.96
85752,In the Bedroom: A Screenplay,Todd Field,3.55
85753,"Bedroom Games: Stripteases, Seductions, and Other Surprises to Keep Your Partner Coming Back for More",Mary Taylor,3.78
85754,Beds & Bedroom Furniture: The Best Of Fine Woodworking,Editors of Fine Woodworking Magazine,3.88
85755,Philadelphia Fire,John Edgar Wideman,3.48
85757,"Heat Transfer Phenomena in Radiation, Combustion, and Fires: Presented at the 1989 National Heat Transfer Conference, Philadelphia, Pennsylvania, August 6-9, 1989",R.K. Shah,2
85759,Vital Signs,Jane Martin,3.5
85760,From Anne to Zach,Mary Jane Martin,3.72
85761,Talking With...,Jane Martin,3.89
85762,"Jane Martin, Dog Detective",Eve Bunting,3.92
85763,Cultural Miseducation: In Search of a Democratic Solution,Jane Roland Martin,3.67
85764,Jack and Jill: A Romance,Jane Martin,3.62
85766,Epistemology of the Closet,Eve Kosofsky Sedgwick,4.13
85768,Gender Trouble by Butler,Judith  Butler,3.92
85769,Gender Trouble Makers: Education and Empowerment in Nepal,Jennifer Rothchild,0
85771,Why Feminists Are Wrong,Rosa Lee,5
85774,Ambient Television: Visual Culture and Public Space,Anna McCarthy,3.58
85776,An Eye for an Eye: A Story of the Revolutionary War,Peter Roop,3.97
85778,The Mammoth Book of Private Eye Stories,Martin Harry Greenberg,3.7
85779,Phoenix Eyes: And Other Stories,Russell C. Leong,3.59
85780,Eighth Air Force Bomber Stories: Eye-Witness Accounts from American Airmen and British Civilians of the Perils of War,Ian McLachlan,3.78
85781,Nothing That Meets the Eye: The Uncollected Stories of Patricia Highsmith,Patricia Highsmith,4.14
85783,The Culture Warrior,David Traylor,3
85784,"Warrior Culture Of The U.S. Marines: Axioms For Warriors, Marine Quotations, Battle History, Reflections On Combat, Corps Legacy, Humor, And Much More, For The World's Warrior Elite",Marion F. Sturkey,4.43
85787,Ancient Warriors,Dwayne E. Pickels,3
85791,Treason: Liberal Treachery from the Cold War to the War on Terrorism,Ann Coulter,3.61
85792,Faith and Treason: The Story of the Gunpowder Plot,Antonia Fraser,3.85
85795,Slander: Liberal Lies About the American Right,Ann Coulter,3.42
85796,"Disobedience, Slander, Seduction, and Assault: Women and Men in Cajamarca, Peru, 1862-1900",Tanja Christiansen,4.5
85797,"Sack on Defamation: Libel, Slander and Related Problems",Robert David Sack,0
85798,Our Norman Slander'd King,George Vass,3
85799,"Claudian's in Eutropium: Or, How, When, and Why to Slander a Eunuch",Jacqueline Long,3
85802,Slander And Sweet Judgment: The Memoir Of An Indiana Congressman,Andy Jacobs Jr.,4
85803,Discovering Geography of North America with Books Kids Love,Carol J. Fuhler,3.75
85804,The Price of Desire,Leda Swann,3.33
85805,Sugar and Spice,Leda Swann,3.33
85806,Native American Songs and Poems: An Anthology,Brian Swann,3.71
85808,The Dwarves of Whiskey Island (Cleveland Portal #2),S. Andrew Swann,3.72
85812,Dialectic of Enlightenment: Philosophical Fragments,Theodor W. Adorno,4.08
85814,Tristram Shandy And The Dialectic Of Enlightenment,Jens Martin Gurr,0
